[2.286,48.921];7;8
[2.286,48.863];22;5
[2.286,48.911];22;1
[2.286,48.867];18;6
[2.286,43.37];18;1
[2.286,43.371];18;2
[2.286,43.37];18;1
[2.286,43.371];22;2
[2.286,48.894];22;3
[2.286,49.894];22;3
[2.286,48.876];7.4;2
[2.287,48.912];7;7
[2.287,48.885];7;13
[2.287,48.87];22;5
[2.287,48.836];22;2
[2.287,48.842];22;2
[2.287,48.883];7;2
[2.287,48.791];22000;3
[2.287,48.957];22000;1
[2.288,48.845];11;4
[2.288,48.863];22;1
[2.288,48.841];7;6
[2.288,48.879];22;5
[2.288,48.91];22;5
[2.288,44.41];22000;3
[2.288,49.004];22000;1
[2.288,48.895];7;8
[2.288,48.876];24000;3
[2.288,48.821];24000;1
[2.289,48.898];22;8
[2.289,48.893];7.4;3
[2.289,48.779];7;5
[2.289,48.839];7.4;4
[2.29,48.91];3.7;11
[2.29,43.112];22;3
[2.29,48.871];7000;2
[2.29,48.805];7;5
[2.29,48.879];22000;4
[2.29,48.826];22000;1
[2.29,48.855];22000;6
[2.29,45.388];22000;1
[2.29,48.766];3.7;7
[2.291,50.67];22;3
[2.291,50.274];22;1
[2.291,48.822];22;2
[2.291,49.89];18;3
[2.291,43.663];3.7;3
[2.291,48.892];22;3
[2.291,50.561];22;3
[2.291,48.7];3;2
[2.291,48.851];7;6
[2.291,48.835];7;5
[2.292,48.872];7;5
[2.292,48.96];3.7;5
[2.292,42.56];22;3
[2.292,48.806];22;1
[2.292,48.843];22;6
[2.292,50.587];7;3
[2.292,48.845];7;4
[2.292,48.882];7.4;5
[2.292,48.784];7.4;5
[2.292,48.895];22000;11
[2.292,48.732];22000;1
[2.293,48.697];22;2
[2.293,50.954];7;4
[2.293,48.868];7;4
[2.293,48.877];7;5
[2.293,48.789];22000;5
[2.293,48.677];22000;1
[2.294,48.879];22000;3
[2.294,48.702];22000;1
[2.294,48.838];22000;5
[2.295,48.695];22000;1
[2.295,48.923];7.4;6
[2.295,48.892];7;7
[2.295,48.871];22;5
[2.295,49.888];7;3
[2.295,48.847];22000;5
[2.295,48.737];22000;1
[2.295,48.869];7;3
[2.296,48.887];18;5
[2.296,42.804];7;3
[2.296,48.881];22;4
[2.296,50.732];7;3
[2.296,48.83];7.4;6
[2.297,48.777];22;5
[2.297,48.841];7;2
[2.297,48.878];7000;5
[2.297,48.92];3.7;5
[2.297,48.847];22000;3
[2.297,48.893];22;23
[2.297,48.886];22;2
[2.297,50.734];22000;3
[2.298,48.893];22;9
[2.298,45.982];22;1
[2.298,48.874];22;4
[2.298,49.891];7;3
[2.298,48.895];22;1
[2.298,43.213];22000;12
[2.298,48.893];24000;7
[2.298,48.807];24000;1
[2.298,45.544];3000;6
[2.299,48.897];7;39
[2.299,48.84];7;4
[2.299,48.837];22000;3
[2.299,48.675];22000;1
[2.299,48.901];7;5
[2.299,48.829];7;6
[2.299,48.874];24000;21
[2.299,48.81];24000;1
[2.299,48.823];7;2
[2.299,48.843];7;4
[2.3,48.88];7;4
[2.3,48.858];7;5
[2.3,48.865];7;4
[2.3,48.852];7;4
[2.3,48.876];7;49
[2.3,48.872];22;51
[2.3,49.892];22;1
[2.3,49.893];22;2
[2.301,48.828];22;2
[2.301,49.005];22;1
[2.301,48.75];7;7
[2.301,48.873];22;5
[2.301,49.896];22;1
[2.301,49.897];7;2
[2.301,48.848];22;5
[2.301,45.536];22;1
[2.301,48.871];7000;6
[2.301,48.931];3.7;5
[2.301,50.738];22;3
[2.301,48.755];7;6
[2.302,48.865];7000;15
[2.302,48.966];22;5
[2.302,50.168];22;1
[2.302,48.88];7;3
[2.303,48.835];7.4;3
[2.303,48.784];22;5
[2.303,48.869];7;2
[2.303,48.967];7;1
[2.303,49.89];7;2
[2.304,48.885];7000;6
[2.304,48.946];7;4
[2.304,48.87];7;3
[2.304,48.846];22.08;6
[2.304,43.204];22.08;1
[2.304,48.891];3.7;6
[2.304,48.87];7;19
[2.304,48.858];7;4
[2.304,48.872];22;5
[2.304,48.858];7;2
[2.304,48.878];7;6
[2.305,48.849];7000;5
[2.305,48.799];7000;4
[2.305,48.904];7.4;4
[2.305,48.868];7;6
[2.305,48.832];7;5
[2.305,48.888];22;3
[2.306,49.87];22;13
[2.306,48.835];22;2
[2.306,49.889];7;3
[2.306,48.837];7;5
[2.306,48.96];7000;4
[2.307,48.973];7000;5
[2.307,48.934];100;5
[2.307,48.763];7;3
[2.307,48.861];22;3
[2.307,44.543];22;3
[2.307,48.813];22;6
[2.307,48.85];22000;2
[2.308,49.07];22000;1
[2.308,48.921];7;5
[2.308,48.849];22;5
[2.308,49.892];18;3
[2.308,47.448];18;1
[2.308,49.892];7;2
[2.308,48.856];7;5
[2.308,48.834];7;3
[2.308,48.97];22;7
[2.308,48.916];7;3
[2.308,48.876];22;5
[2.308,48.955];22;1
[2.308,42.81];24000;4
[2.308,48.975];24000;1
[2.308,48.9];3;6
[2.308,48.866];22.08;6
[2.308,48.958];7000;4
[2.309,48.91];3.7;3
[2.309,43.944];22;1
[2.309,43.094];4;2
[2.31,48.876];24000;2
[2.31,48.972];24000;1
[2.31,44.858];3;8
[2.31,48.856];7;5
[2.31,48.881];7;5
[2.31,48.848];22000;3
[2.31,48.968];22000;1
[2.311,43.204];7;2
[2.311,48.858];7;5
[2.311,48.851];43;5
[2.311,43.211];7;3
[2.311,48.878];22;5
[2.311,49.891];22;1
[2.311,49.041];22;2
[2.311,49.891];22;1
[2.311,49.952];22;2
[2.311,48.861];22;2
[2.312,48.779];22000;4
[2.312,48.973];22000;1
[2.313,48.87];7;6
[2.313,48.839];22;6
[2.313,49.947];22;1
[2.313,48.851];22;6
[2.313,49.877];3;3
[2.313,48.831];7000;6
[2.313,48.79];7;4
[2.313,48.843];22;4
[2.313,50.004];22;1
[2.314,48.853];4;3
[2.314,48.881];22000;2
[2.314,48.795];22000;1
[2.314,48.92];7;4
[2.314,48.733];22;5
[2.314,49.837];22;1
[2.314,48.927];7000;6
[2.314,48.806];7.4;5
[2.314,48.882];150;5
[2.315,48.822];22000;3
[2.315,48.965];22000;1
[2.315,48.874];7;6
[2.315,48.894];7;3
[2.315,48.859];7;5
[2.315,48.886];7;4
[2.315,48.856];22;5
[2.315,48.865];24000;2
[2.316,48.802];24000;1
[2.316,48.848];22;7
[2.316,48.811];3;6
[2.316,48.888];22000;5
[2.316,48.685];22000;1
[2.316,48.873];22;4
[2.316,49.816];22;1
[2.316,48.824];50;1
[2.317,48.784];22;5
[2.318,43.636];7000;3
[2.318,48.902];22000;4
[2.318,48.799];22000;1
[2.318,48.817];7;7
[2.318,48.847];22;3
[2.318,51.029];18;4
[2.318,47.226];18;1
[2.319,44.221];7.4;4
[2.319,48.918];50;9
[2.319,48.853];7;6
[2.319,48.873];7;5
[2.32,48.859];22;5
[2.32,48.883];7;2
[2.32,48.845];24000;5
[2.32,48.989];24000;1
[2.32,48.92];22;4
[2.32,48.831];7;2
[2.32,48.876];24000;349
[2.32,48.792];24000;1
[2.32,48.844];7;3
[2.32,48.832];22000;3
[2.32,48.966];22000;1
[2.321,48.882];22000;6
[2.321,49.067];22000;1
[2.321,42.922];7000;4
[2.321,48.923];22;5
[2.321,48.906];7;6
[2.321,48.894];22.08;4
[2.321,48.932];7;3
[2.321,48.885];3.7;3
[2.321,50.635];22;3
[2.321,48.881];18;2
[2.322,47.063];18;1
[2.322,48.828];7;3
[2.322,48.843];22000;5
[2.322,48.999];22000;1
[2.322,48.802];22000;6
[2.322,48.839];7;12
[2.322,48.889];22000;4
[2.322,49.045];22000;1
[2.322,48.756];7;2
[2.323,48.777];7;5
[2.323,48.878];22000;4
[2.323,48.838];7;59
[2.323,48.871];22000;5
[2.323,48.973];22000;1
[2.323,48.823];22;6
[2.323,50.379];22;1
[2.323,48.842];7;6
[2.323,48.898];7000;5
[2.323,48.942];22;5
[2.324,48.813];3;6
[2.324,48.827];7;5
[2.324,48.851];22;4
[2.324,48.841];3;2
[2.324,48.848];7;4
[2.324,48.871];7;504
[2.324,48.896];7;6
[2.325,48.86];24000;4
[2.325,48.962];24000;1
[2.325,48.735];22000;2
[2.325,48.701];22000;1
[2.325,48.852];22000;21
[2.325,48.975];22000;1
[2.325,48.633];22;1
[2.326,48.809];22;7
[2.326,48.831];7;2
[2.326,48.883];7;3
[2.326,48.833];7;6
[2.326,48.958];7;5
[2.326,48.872];7;5
[2.326,48.88];22;5
[2.326,48.851];3.7;2
[2.326,43.721];22;3
[2.327,48.802];22;1
[2.327,48.799];22;8
[2.327,48.777];22000;3
[2.327,49.027];22000;1
[2.327,48.762];22;2
[2.327,49.067];22;1
[2.327,50.866];22;5
[2.328,48.857];150;2
[2.328,48.817];7.4;3
[2.328,48.793];7;3
[2.328,48.843];22;5
[2.328,46.18];22;1
[2.328,48.895];7;5
[2.328,48.88];3.7;6
[2.328,48.809];7.4;7
[2.329,48.771];7;7
[2.329,48.849];7.4;3
[2.329,48.804];22;7
[2.329,48.785];22;3
[2.329,50.679];22;3
[2.329,48.818];7;11
[2.329,48.873];22000;15
[2.33,48.739];22000;1
[2.33,48.835];22;6
[2.33,50.364];22;1
[2.33,48.949];7;5
[2.33,48.855];7;4
[2.33,48.868];22000;17
[2.33,48.761];22000;1
[2.33,48.84];7;6
[2.33,48.862];7;39
[2.33,48.899];7;5
[2.33,48.755];22;8
[2.33,43.896];7;3
[2.331,48.884];7;4
[2.331,48.873];2.3;15
[2.331,48.915];22;4
[2.331,48.759];22;5
[2.331,50.355];22;1
[2.331,48.852];7;9
[2.331,48.864];7;3
[2.332,48.907];3.7;5
[2.332,48.8];22;7
[2.332,48.779];22;1
[2.332,48.768];7;2
[2.332,48.881];7;5
[2.332,48.854];7;19
[2.332,48.87];7;4
[2.332,48.847];22;5
[2.332,50.73];7000;7
[2.332,48.936];22;5
[2.332,43.227];50;1
[2.333,48.879];7;2
[2.333,48.865];7;5
[2.333,48.828];7;5
[2.333,48.887];7;3
[2.333,48.892];7;6
[2.333,48.842];22;4
[2.333,48.871];7;2
[2.333,48.851];7;83
[2.334,48.851];22;11
[2.334,49.314];22;1
[2.334,50.108];22;2
[2.334,50.803];7;4
[2.334,48.872];22;4
[2.334,48.954];50;3
[2.334,49.912];50;1
[2.334,48.811];7.4;2
[2.335,48.794];7;3
[2.335,48.879];7;3
[2.335,48.868];7;4
[2.336,48.895];150;5
[2.336,48.706];7;3
[2.336,48.852];7;1
[2.336,48.883];24000;3
[2.336,48.935];24000;1
[2.336,48.852];150;5
[2.336,48.754];3;59
[2.336,48.843];32;6
[2.336,48.795];7;3
[2.337,48.828];7;5
[2.337,48.881];22;4
[2.337,48.824];22000;2
[2.337,49.033];22000;1
[2.337,48.821];7;7
[2.337,48.855];7.4;3
[2.337,48.793];7.4;3
[2.337,48.805];7;9
[2.337,48.839];22;5
[2.338,48.779];7;3
[2.338,48.885];22;5
[2.338,49.913];7;12
[2.338,48.876];7;2
[2.338,48.891];7;6
[2.339,48.872];22;4
[2.339,48.89];24000;2
[2.339,49.03];24000;1
[2.339,48.937];7;5
[2.339,48.842];7;5
[2.339,48.862];24000;3
[2.339,48.706];24000;1
[2.339,43.834];7;4
[2.34,48.882];7;4
[2.34,48.893];3.7;4
[2.34,48.78];22;3
[2.34,48.848];24000;2
[2.34,49.033];24000;1
[2.34,48.916];22;10
[2.34,48.776];4;3
[2.34,48.86];7.4;2
[2.341,48.786];22000;3
[2.341,49.025];22000;1
[2.341,49.039];22;10
[2.341,48.893];7;2
[2.341,48.838];7;5
[2.341,48.871];7;3
[2.341,48.878];3.7;5
[2.341,50.671];22;3
[2.341,48.852];22;2
[2.342,48.875];7;6
[2.342,48.853];22;5
[2.342,48.866];7;2
[2.342,48.87];7;3
[2.342,48.898];7;6
[2.342,48.826];3.7;5
[2.342,48.847];7.4;11
[2.343,48.77];22;3
[2.343,50.154];22;1
[2.343,48.842];7;5
[2.343,48.853];22;19
[2.343,48.827];4;2
[2.343,48.865];22;2
[2.344,49.888];22;1
[2.344,48.821];7;3
[2.344,48.864];22;3
[2.344,48.961];22;4
[2.344,50.711];22;3
[2.344,48.956];7;4
[2.344,48.865];7;4
[2.344,48.85];22000;4
[2.345,48.99];22000;1
[2.345,48.835];7.4;5
[2.345,48.8];7;3
[2.345,48.859];7;5
[2.345,48.892];4;5
[2.345,48.846];7;2
[2.345,48.868];7;5
[2.345,48.854];22;5
[2.345,48.851];22;2
[2.345,50.157];22;1
[2.345,48.87];7;5
[2.345,48.883];22;6
[2.345,48.705];22;1
[2.346,48.854];22;3
[2.346,47.048];22;1
[2.346,48.822];22;6
[2.346,47.048];7;6
[2.346,48.877];22000;5
[2.346,48.862];22;3
[2.346,49.859];22;1
[2.347,46.547];7;2
[2.347,48.874];7;5
[2.347,48.903];22;4
[2.347,48.773];22;1
[2.347,48.858];7;5
[2.347,48.848];7;6
[2.347,48.851];7;3
[2.347,48.842];22;5
[2.347,42.669];50;3
[2.348,48.75];7;6
[2.348,48.885];7;5
[2.348,48.84];7;5
[2.348,48.888];18;5
[2.348,43.663];22;3
[2.348,43.207];7;7
[2.348,48.875];7;3
[2.348,48.846];22;2
[2.349,48.851];22;9
[2.349,43.228];7.4;3
[2.35,48.867];22;17
[2.35,48.836];7;2
[2.35,48.895];22;5
[2.35,48.742];7;3
[2.351,48.855];7.4;4
[2.351,48.777];7.4;1
[2.351,48.839];22;6
[2.351,42.876];7;3
[2.351,48.868];7;3
[2.351,48.88];7;3
[2.351,48.82];7.4;5
[2.351,48.788];22;7
[2.351,48.744];22;1
[2.352,43.217];18;4
[2.352,46.577];18;1
[2.352,48.986];7;2
[2.352,48.841];3.7;4
[2.352,43.21];7;3
[2.352,48.844];7;4
[2.352,48.875];22;5
[2.352,48.75];22;3
[2.352,48.845];2.3;2
[2.352,48.918];7;4
[2.353,48.743];7;7
[2.353,48.863];4;3
[2.353,48.898];7;2
[2.353,48.835];7;5
[2.353,48.744];24000;5
[2.353,49.08];24000;1
[2.353,43.232];22;8
[2.353,49.746];5.5;2
[2.353,43.231];22;8
[2.354,48.856];7;2
[2.354,48.83];22;5
[2.354,48.748];50;5
[2.354,48.857];18;6
[2.354,43.52];7;3
[2.354,48.871];22;3
[2.354,48.948];22;4
[2.354,48.621];4;15
[2.354,48.891];7;2
[2.354,48.86];7;3
[2.354,48.823];22;3
[2.354,48.746];7;3
[2.354,48.859];7;3
[2.354,48.85];7;3
[2.354,48.749];7;9
[2.355,48.845];7;6
[2.355,48.746];22;5
[2.355,48.879];25;2
[2.355,48.753];25;1
[2.355,48.874];22;4
[2.356,43.213];22;11
[2.356,48.746];22;1
[2.356,48.879];22;5
[2.356,48.607];22;1
[2.356,51.016];7;2
[2.356,48.851];24;4
[2.357,51.017];7;5
[2.357,48.83];22;2
[2.357,50.693];22000;3
[2.357,48.813];22000;1
[2.357,48.918];22;2
[2.357,43.268];50;3
[2.358,47.058];22.08;1
[2.358,48.826];18;6
[2.358,47.01];18;1
[2.358,48.747];22;27
[2.358,48.826];3.7;2
[2.358,44.629];7;3
[2.359,48.875];7;5
[2.359,48.93];22;17
[2.359,48.744];22;1
[2.359,48.963];22;4
[2.359,48.865];7;2
[2.359,48.886];7.4;6
[2.359,48.785];22;3
[2.359,48.745];7;3
[2.359,48.855];7;4
[2.359,48.837];22;3
[2.359,48.744];22;1
[2.359,51.022];3;2
[2.359,48.745];22.08;27
[2.359,51.022];7;4
[2.359,48.817];22.08;3
[2.36,51.02];7;3
[2.36,48.744];22;4
[2.36,48.772];150;3
[2.36,48.817];7;59
[2.36,48.87];22;3
[2.36,48.875];22;2
[2.36,43.211];22;3
[2.36,44.189];3;3
[2.361,48.865];50;5
[2.361,48.774];7.4;4
[2.361,48.791];22;5
[2.361,48.939];22.08;4
[2.361,51.02];7;5
[2.361,48.856];4;2
[2.362,48.85];7;2
[2.362,48.73];7.4;5
[2.362,48.963];22;5
[2.362,48.601];22;5
[2.362,48.904];150;3
[2.362,48.921];7;3
[2.362,48.905];3;3
[2.362,48.833];22;5
[2.363,49.757];22;1
[2.363,51.027];7.4;2
[2.363,48.805];7;7
[2.363,48.875];7;5
[2.363,48.881];7;4
[2.363,48.867];22;3
[2.363,48.833];7.4;2
[2.363,48.794];22.08;7
[2.363,48.807];50;1
[2.364,48.733];7;8
[2.364,48.854];22;4
[2.364,50.605];22;1
[2.364,48.871];7;6
[2.364,48.824];7;4
[2.364,48.821];60;3
[2.364,48.967];22;3
[2.364,48.925];100;4
[2.365,48.907];7;3
[2.365,48.904];7;3
[2.365,48.862];22;4
[2.365,43.253];7;3
[2.365,48.899];350000;5
[2.365,48.733];22;3
[2.366,48.865];7;2
[2.366,48.947];22;7
[2.366,49.864];22;1
[2.366,48.799];7;8
[2.366,48.848];3;5
[2.366,48.872];7;6
[2.366,48.866];7;3
[2.367,48.827];22;4
[2.367,48.868];22;3
[2.367,48.789];22;1
[2.367,49.088];14;2
[2.367,48.729];14;1
[2.367,45.868];3.7;2
[2.367,48.772];14;3
[2.367,48.729];7;3
[2.367,48.859];22;5
[2.367,47.121];3.7;7
[2.367,48.796];22.08;5
[2.368,49.875];22;11
[2.368,48.956];22;4
[2.368,48.823];7;2
[2.368,48.867];7;5
[2.368,48.848];22;5
[2.368,48.915];7;4
[2.368,48.903];22;6
[2.368,48.904];22;1
[2.368,48.633];22;2
[2.368,48.596];7;5
[2.369,48.904];14;3
[2.369,48.73];14;1
[2.369,48.892];22;7
[2.37,48.878];22;2
[2.37,48.885];22;2
[2.37,42.588];22;3
[2.371,48.898];22;1
[2.371,49.864];22000;2
[2.371,48.977];22000;1
[2.371,46.801];150;2
[2.371,48.691];7;3
[2.371,48.882];22;5
[2.371,48.965];22.08;4
[2.371,48.703];7;3
[2.371,48.899];22;5
[2.371,49.869];7;3
[2.371,48.857];7;3
[2.371,48.864];22;5
[2.372,50.732];24000;4
[2.372,48.812];24000;1
[2.372,48.688];7;4
[2.372,48.839];7;7
[2.372,48.869];22;5
[2.372,48.889];7;2
[2.372,48.904];7;1
[2.372,48.86];7;6
[2.372,48.828];7;5
[2.372,48.836];7;3
[2.372,48.872];7;4
[2.373,48.832];7;6
[2.373,48.876];175;4
[2.373,48.822];18;3
[2.373,47.101];18;1
[2.373,48.888];18;7
[2.373,47.101];18;1
[2.373,48.835];22;6
[2.373,48.92];175;13
[2.374,48.92];22.08;60
[2.374,47.118];7;3
[2.374,48.899];22;5
[2.374,48.885];22;1
[2.374,48.856];18;4
[2.374,43.498];22000;3
[2.374,48.817];22000;1
[2.374,48.901];22;13
[2.375,48.846];22;2
[2.375,48.841];18;2
[2.375,47.069];18;1
[2.375,48.851];3;6
[2.375,48.823];175;6
[2.376,48.684];22000;2
[2.376,48.807];22000;1
[2.376,51.019];7;1
[2.376,42.812];22;4
[2.376,48.806];50;1
[2.376,48.852];60;5
[2.377,48.921];22;3
[2.377,43.945];22.08;3
[2.377,48.854];7;5
[2.378,48.892];7;6
[2.378,48.832];25;5
[2.378,48.681];22;2
[2.378,48.865];22000;2
[2.378,48.996];22000;1
[2.378,48.873];22;8
[2.378,48.682];7;4
[2.378,48.855];18;6
[2.379,43.49];3.7;3
[2.379,48.343];22;3
[2.379,48.909];7;4
[2.379,48.829];3;7
[2.379,48.84];7;6
[2.379,48.877];7;3
[2.379,48.832];22.08;5
[2.379,47.107];22000;5
[2.38,48.817];22000;1
[2.38,47.794];100;2
[2.38,51.016];4;5
[2.38,48.859];22;2
[2.38,48.897];22;5
[2.38,48.894];22;3
[2.38,48.82];22000;3
[2.381,48.979];22000;1
[2.381,43.333];50;4
[2.381,51.007];7;7
[2.381,48.869];7;4
[2.381,48.862];7;3
[2.381,48.828];7;3
[2.381,48.877];22;5
[2.382,48.952];7;4
[2.383,48.856];7.4;5
[2.383,48.769];7.4;1
[2.383,48.883];7;3
[2.383,48.853];22;4
[2.383,48.913];18;4
[2.383,47.083];18;1
[2.383,48.942];22000;5
[2.384,48.981];22000;1
[2.384,48.879];22;7
[2.384,47.085];22;1
[2.384,48.906];22;1
[2.384,48.859];3.7;7
[2.384,43.5];7;3
[2.385,48.87];7;5
[2.385,48.836];22000;3
[2.385,48.81];22000;1
[2.385,48.761];22.08;2
[2.385,43.207];7;5
[2.386,48.847];7;4
[2.386,49.147];7;1
[2.386,48.874];7;6
[2.387,48.882];22;5
[2.387,47.082];22;1
[2.387,48.831];7;2
[2.387,48.896];7;15
[2.387,48.85];22;4
[2.388,48.855];7;2
[2.388,48.839];22;5
[2.388,48.847];18;2
[2.388,47.083];18;1
[2.388,48.833];22;7
[2.388,48.888];150;2
[2.388,48.902];7;3
[2.388,48.987];7;2
[2.388,47.107];7;1
[2.389,42.546];3.7;4
[2.389,43.173];7;3
[2.389,48.879];24000;3
[2.389,49.006];24000;1
[2.389,48.889];22000;6
[2.389,48.813];22000;1
[2.389,48.834];7;3
[2.389,48.842];7;5
[2.39,42.544];22;1
[2.39,48.858];18;5
[2.39,47.077];18;1
[2.391,48.867];18;6
[2.391,47.084];18;1
[2.391,50.637];7;4
[2.391,48.874];22;2
[2.391,49.858];7;3
[2.392,48.878];22;7
[2.392,49.858];22;1
[2.392,48.836];22;5
[2.392,49.799];22;1
[2.392,48.854];3.7;4
[2.392,50.667];22;3
[2.393,50.086];22;1
[2.393,47.097];22000;2
[2.393,49.004];22000;1
[2.393,48.866];7;5
[2.394,48.886];7;5
[2.394,48.882];18;5
[2.394,43.222];7;3
[2.394,48.857];7;5
[2.394,47.093];7;1
[2.395,43.497];30;4
[2.395,50.661];3.7;7
[2.395,43.221];7;3
[2.395,48.846];3.7;4
[2.396,48.823];22;11
[2.398,48.864];3;2
[2.398,48.849];7;5
[2.398,48.881];22;4
[2.398,48.84];7;2
[2.398,48.852];22;5
[2.398,48.895];22;1
[2.398,47.063];22;2
[2.398,49.877];22;1
[2.398,48.88];7;3
[2.398,48.855];18;5
[2.399,47.081];18;1
[2.399,48.65];3.7;2
[2.399,48.909];7;3
[2.4,48.872];24000;4
[2.4,48.815];24000;1
[2.4,48.876];18;7
[2.4,47.091];18;1
[2.4,48.743];22;5
[2.4,44.895];7;5
[2.4,48.835];7;6
[2.4,48.87];7;4
[2.4,48.841];3.7;6
[2.401,48.902];22;7
[2.402,48.847];7;2
[2.402,48.85];3.7;5
[2.402,44.203];3.7;1
[2.402,44.02];7;2
[2.402,48.868];22;3
[2.402,49.213];18;3
[2.403,47.124];18;1
[2.403,48.962];7;2
[2.403,48.858];7;5
[2.403,48.63];7;1
[2.403,48.891];18;12
[2.403,47.082];18;1
[2.403,44.599];22;4
[2.404,50.692];22;4
[2.404,48.857];24;2
[2.404,48.681];22;1
[2.405,47.106];7;2
[2.405,48.842];22;4
[2.405,48.874];7.4;2
[2.405,48.827];7;11
[2.405,48.865];22;5
[2.405,48.834];7;2
[2.406,48.861];18;5
[2.406,43.504];7;3
[2.406,48.849];22;5
[2.406,48.742];22;11
[2.407,48.844];18;6
[2.407,46.925];18;1
[2.407,48.749];22;5
[2.408,48.685];24;1
[2.408,48.674];22;2
[2.408,48.899];7;3
[2.409,48.866];7;4
[2.409,48.873];7;6
[2.41,48.841];22;6
[2.411,50.965];7;4
[2.411,48.846];22;3
[2.411,44.546];22;3
[2.411,50.831];22;4
[2.411,48.845];22;2
[2.412,48.864];150;2
[2.412,50.637];22;7
[2.412,44.43];22;3
[2.413,43.342];3.7;3
[2.413,48.815];7;7
[2.413,48.849];3.7;5
[2.414,48.834];22000;3
[2.414,49.0];22000;1
[2.414,48.822];3.7;8
[2.414,48.806];22;11
[2.416,51.046];18;4
[2.416,47.081];18;1
[2.416,48.879];22;8
[2.416,48.795];150;9
[2.416,48.852];22;7
[2.417,48.954];7.4;6
[2.417,48.802];7.4;5
[2.417,48.847];3.7;7
[2.418,48.838];22;3
[2.418,48.841];18;3
[2.418,47.204];18;1
[2.418,48.85];22;3
[2.419,48.918];18;9
[2.419,47.077];18;1
[2.419,48.843];22.08;8
[2.419,48.998];22.08;1
[2.42,46.715];7.4;2
[2.42,48.844];7.4;7
[2.421,48.805];7;11
[2.422,48.822];3.7;5
[2.422,48.881];100;7
[2.423,47.095];7.4;4
[2.423,48.8];7;3
[2.423,48.853];7.4;3
[2.423,48.845];22;3
[2.424,48.935];22;4
[2.424,48.848];22;1
[2.425,48.685];18;2
[2.425,43.693];22;3
[2.425,49.15];7.4;5
[2.425,48.895];3.7;7
[2.425,42.619];22;3
[2.426,48.757];22;1
[2.426,48.802];7.4;10
[2.427,48.796];22;11
[2.427,49.813];22;1
[2.427,48.932];50;6
[2.427,46.188];50;1
[2.427,48.803];22;2
[2.428,48.616];3.7;3
[2.428,48.784];22;11
[2.428,43.205];22;11
[2.429,48.844];22;1
[2.429,48.789];7.4;12
[2.429,48.919];22;9
[2.429,49.938];22;1
[2.429,49.512];22;2
[2.43,48.682];22;4
[2.431,48.989];22;10
[2.431,44.9];25;5
[2.431,48.682];22;1
[2.431,48.94];18;56
[2.431,47.096];18;1
[2.432,48.858];7;6
[2.432,48.854];18;3
[2.432,47.364];18;1
[2.432,48.894];22;5
[2.432,44.277];43;3
[2.433,44.277];50;1
[2.433,50.963];22000;4
[2.433,48.798];22000;1
[2.433,48.849];22;5
[2.433,48.868];22;4
[2.433,48.687];22;5
[2.433,49.512];60;11
[2.434,51.023];7;3
[2.434,48.844];22;3
[2.435,44.926];18;6
[2.435,47.412];18;1
[2.435,50.663];18;5
[2.436,43.761];7.4;3
[2.436,48.924];18;5
[2.436,48.257];18;1
[2.437,48.851];22;2
[2.437,48.846];22;1
[2.437,48.78];22;2
[2.437,48.911];7.4;1
[2.438,48.857];18;7
[2.438,47.491];18;1
[2.438,50.662];22;5
[2.439,50.854];3.7;4
[2.439,44.342];7;3
[2.44,48.845];22;7
[2.44,44.891];22;1
[2.44,44.089];7;2
[2.44,48.926];22.08;7
[2.441,48.6];3.7;9
[2.441,48.907];7.4;3
[2.441,48.901];7.4;1
[2.441,48.851];7.4;2
[2.441,48.922];22;3
[2.441,48.847];22;1
[2.442,47.489];24000;2
[2.442,48.805];24000;1
[2.442,48.595];22;2
[2.442,44.924];50;3
[2.442,43.203];22;5
[2.443,42.726];22;3
[2.443,49.986];22;1
[2.443,49.942];22;2
[2.443,48.906];50;3
[2.443,48.595];7;7
[2.443,48.848];50;3
[2.444,48.861];22;3
[2.444,48.862];18;6
[2.444,43.211];22.08;3
[2.445,48.898];18;4
[2.445,43.209];7;3
[2.445,48.878];24000;3
[2.445,49.05];24000;1
[2.445,48.788];22;4
[2.445,48.94];7.4;9
[2.446,48.922];7.4;5
[2.446,48.918];50;3
[2.447,48.739];22;1
[2.447,48.85];22;2
[2.447,50.502];22;3
[2.447,48.847];22;1
[2.448,48.922];22;12
[2.448,48.761];25;5
[2.448,48.566];25;1
[2.451,48.957];36;4
[2.451,50.436];22000;3
[2.451,45.665];22000;1
[2.452,48.98];22000;2
[2.452,49.05];22000;1
[2.452,48.611];7;4
[2.452,48.868];18;3
[2.452,46.998];18;1
[2.452,48.847];22;4
[2.453,49.376];22;1
[2.453,48.919];7.4;4
[2.453,48.89];22;3
[2.455,48.908];7.4;2
[2.455,48.779];22;3
[2.455,48.85];22;1
[2.455,48.798];7;4
[2.456,48.876];22.08;3
[2.456,48.608];22;3
[2.456,48.846];22;1
[2.456,48.921];54000;4
[2.456,48.808];22;2
[2.457,48.906];22;60
[2.457,43.359];24000;3
[2.457,49.03];24000;1
[2.458,48.769];2.3;4
[2.458,48.86];22;4
[2.459,48.895];22;8
[2.46,48.814];7.4;6
[2.46,48.792];22000;3
[2.46,49.03];22000;1
[2.46,48.774];7;4
[2.46,50.788];22;1
[2.461,49.204];7.4;5
[2.462,48.778];22;3
[2.463,44.917];225;2
[2.463,48.969];18;119
[2.464,43.315];3.7;3
